userid,type,powerusage
4259,1,233.8230297
4260,1,254.2842786
4261,4,540.9210518
4262,1,359.1357036
4263,1,327.9402011
4264,4,512.4995927
4265,4,579.5450098
4266,1,307.2794704
4267,1,455.4210998
4268,1,307.1229615
4269,1,135.1382889
4270,1,163.3513299
4271,1,210.5994152
4272,4,474.2541246
4273,3,14170.05154
4274,3,11553.71055
4275,1,305.7708887
4276,1,206.839561
4277,1,305.5858137
4278,1,243.1571966
4279,1,356.8830162
4280,4,461.9383404
4281,1,235.7544304
4282,1,365.0878169
4283,1,345.0124617
4284,1,199.7654882
4285,1,388.5746699
4286,1,235.1481674
4287,1,365.8865853
4288,4,374.1395416
4289,1,330.8179653
4290,1,305.4115714
4291,1,257.7805134
4292,1,357.3468316
4293,1,300.4154383
4294,4,549.849275
4295,1,343.9515351
4296,1,288.394467
4297,1,350.5115441
4298,1,360.5171572
4299,1,289.8574054
4300,1,304.6510922
4301,4,522.7497531
4302,4,559.1817089
4303,1,325.817176
4304,1,277.1986739
4305,1,269.9502506
4306,1,228.8289275
4307,1,270.8620926
4308,1,370.7555375
4309,1,335.2284847
4310,1,372.5799135
4311,1,318.8087576
4312,1,295.8421147
4313,1,256.7188172
4314,4,552.2358905
4315,4,434.3597517
4316,1,325.9058981
4317,1,286.6282676
4318,1,292.5987462
4319,1,327.1033753
4320,1,291.6796321
4321,1,248.2967067
4322,1,365.253507
4323,4,465.0085888
4324,1,290.9663038
4325,3,15204.84806
4326,1,313.2639104
4327,1,299.4723307
4328,1,291.385313
4329,1,315.0632348
4330,1,399.6989381
4331,1,431.9403812
4332,1,167.966215
4333,1,283.4360323
4334,4,574.163687
4335,1,226.5026199
4336,4,566.729953
4337,1,378.1784731
4338,1,250.6796098
4339,4,506.8693447
4340,1,262.6789171
4341,1,304.5554796
4342,1,315.737693
4343,1,308.7425158
4344,1,116.7891611
4345,1,340.3429712
4346,4,479.9179502
4347,1,156.4935448
4348,1,254.6593303
4349,1,245.2858344
4350,1,313.0782059
4351,1,275.71714
4352,4,513.8393768
4353,1,295.4877022
4354,1,338.3170504
4355,1,323.6092671
4356,1,301.439487
4357,4,455.3889172
4358,1,296.3267961
4359,1,322.23454
4360,4,384.8393805
4361,1,201.1942117
4362,4,568.0070012
4363,1,393.2024976
4364,4,426.4965243
4365,4,486.8359184
4366,4,491.0987389
4367,1,283.958143
4368,4,454.7033121
4369,4,467.4256114
4370,1,315.7007943
4371,1,199.6679832
4372,1,307.1039027
4373,1,281.5491245
4374,1,315.8096387
4375,1,262.7030503
4376,1,236.3899161
4377,1,215.4676713
4378,1,351.5125719
4379,4,501.263186
4380,1,282.9940265
4381,1,403.9110612
4382,1,317.4332036
4383,1,123.3053189
4384,3,10220.97933
4385,3,12984.58461
4386,1,267.4526146
4387,1,244.8688077
4388,1,308.5020593
4389,1,373.3963091
4390,1,306.267844
4391,1,217.645736
4392,1,240.22015
4393,1,278.1309733
4394,1,271.160668
4395,1,332.6147726
4396,1,324.5272071
4397,1,275.4529442
4398,1,301.5136823
4399,1,348.2037993
4400,1,288.7738987
4401,1,195.6863481
4402,4,533.9110779
4403,1,239.4928291
4404,1,392.9612681
4405,1,419.0289017
4406,1,338.5903462
4407,4,442.7563888
4408,1,354.1869977
4409,1,307.9232977
4410,4,507.2584899
4411,4,466.9182289
4412,1,240.6912306
4413,1,332.928739
4414,1,252.9501016
4415,4,544.5563701
4416,1,307.0191282
4417,1,235.3244218
4418,1,260.8960707
4419,1,362.4892368
4420,1,224.0042674
4421,4,464.6428557
4422,1,186.9392233
4423,4,471.2527378
4424,1,385.4083196
4425,1,300.6486591
4426,1,280.1212627
4427,1,333.7856656
4428,1,329.7379773
4429,1,337.1762465
4430,1,233.8413235
4431,1,262.0893446
4432,1,345.7899348
4433,1,277.6845431
4434,1,200.2022416
4435,1,326.0331053
4436,1,276.8142377
4437,1,362.1321622
4438,4,478.5010927
4439,1,242.2979533
4440,1,240.2105591
4441,1,218.0479833
4442,1,337.0507298
4443,1,366.9662972
4444,1,246.9770529
4445,1,282.7270359
4446,1,256.4613195
4447,1,249.7302864
4448,1,426.8191032
4449,1,323.015832
4450,1,391.2592737
4451,1,320.1927964
4452,1,263.8588051
4453,1,202.5095099
4454,1,179.9279601
4455,1,249.7622037
4456,1,368.0844241
4457,3,13236.90562
4458,1,258.9383791
4459,1,258.064222
4460,1,354.3001027
4461,4,540.2113265
4462,1,328.492686
4463,1,292.5919684
4464,1,350.9696403
4465,1,291.9254678
4466,1,128.5158178
4467,1,279.8928437
4468,1,275.6857572
4469,1,296.8079553
4470,1,316.8645232
4471,1,243.4849956
4472,1,292.9509033
4473,1,390.7565547
4474,1,295.9521584
4475,1,362.845024
4476,1,237.1603546
4477,1,241.5866755
4478,1,240.9687783
4479,1,312.6780798
4480,1,331.4783109
4481,1,223.1448237
4482,4,539.7296383
4483,1,287.7512037
4484,1,340.3148822
4485,1,323.4068022
4486,1,315.411751
4487,1,229.011067
4488,1,306.2330387
4489,1,291.9727846
4490,1,326.3255807
4491,1,142.4500241
4492,1,251.7596783
4493,1,314.4286924
4494,1,327.2169188
4495,1,168.5416987
4496,1,291.1954137
4497,1,301.6540598
4498,3,8766.989662
4499,4,519.2933485
4500,1,320.2159174
4501,4,537.8468762
4502,1,327.4682944
4503,1,338.8184592
4504,1,277.9395445
4505,4,435.2865258
4506,1,302.0627154
4507,4,541.3126638
4508,1,266.7245326
4509,1,271.666117
4510,4,503.3959569
4511,4,467.5429861
4512,1,278.7664539
4513,1,336.6870783
4514,3,16296.98985
4515,1,302.0110079
4516,1,263.1256328
4517,1,383.3248667
4518,1,320.5484388
4519,4,457.7778257
4520,1,297.6083199
4521,1,273.6331527
4522,1,221.6255732
4523,4,422.2899124
4524,1,265.0087312
4525,1,299.6497111
4526,1,293.4718832
4527,1,255.1869117
4528,1,286.0679543
4529,1,230.5825195
4530,1,318.5413142
4531,4,512.887164
4532,4,567.3196934
4533,1,273.9001606
4534,1,342.3983239
4535,1,409.4213826
4536,1,219.27206
4537,1,384.6877414
4538,1,329.2875035
4539,1,274.9916834
4540,1,254.0404171
4541,1,309.8165664
4542,4,491.6260397
4543,1,416.1034026
4544,1,414.0641721
4545,1,311.6713935
4546,1,262.2697676
4547,1,217.7507567
4548,1,288.3168008
4549,4,585.0678632
4550,1,228.5995886
4551,1,236.94094
4552,4,532.2835698
4553,1,330.8571506
4554,1,266.3981337
4555,4,444.0364672
4556,1,276.5276126
4557,1,323.0162308
4558,1,402.2241936
4559,1,407.2463031
4560,1,261.5027454
4561,1,319.7394095
4562,4,474.1281721
4563,1,369.0444891
4564,1,327.747509
4565,1,269.0606198
4566,1,319.9001448
4567,1,302.1281411
4568,1,242.2210171
4569,1,342.3620129
4570,1,375.9868421
4571,1,297.2031106
4572,1,412.4051416
4573,1,250.8253334
4574,1,319.9389229
4575,3,12004.04184
4576,1,332.9458904
4577,4,602.1378326
4578,1,306.1161149
4579,1,234.9821543
4580,1,268.8984787
4581,1,346.1363806
4582,1,331.8380237
4583,1,266.6454147
4584,1,272.1807878
4585,1,262.9091783
4586,1,242.1453194
4587,1,398.6802894
4588,1,302.0326464
4589,1,359.637821
4590,1,431.5102384
4591,1,266.2807448
4592,1,318.1067881
4593,1,317.090323
4594,1,313.2012915
4595,1,337.2334704
4596,4,466.0054192
4597,1,228.6856226
4598,1,255.8153073
4599,1,370.6939249
4600,1,230.7672058
4601,1,274.8203411
4602,1,248.5080417
4603,1,268.0627976
4604,1,323.3555782
4605,1,315.7204351
4606,1,165.6013192
4607,1,307.5693306
4608,1,336.0044821
4609,4,449.4711508
4610,1,307.9712947
4611,1,254.0466205
4612,1,296.2374219
4613,1,222.24769
4614,1,316.1682876
4615,4,573.9391609
4616,1,266.6647915
4617,1,383.2489603
4618,1,240.4100068
4619,1,316.8836072
4620,1,248.8524884
4621,1,313.4112285
4622,1,344.4294831
4623,1,263.0669072
4624,1,289.4862986
4625,1,334.8989453
4626,4,573.9460775
4627,1,347.6769624
4628,1,256.3150688
4629,1,281.2511364
4630,1,278.7815452
4631,1,365.6754651
4632,1,296.3709081
4633,1,302.6494308
4634,3,10504.97237
4635,1,249.6054792
4636,1,422.3283993
4637,4,595.3939142
4638,1,250.1467033
4639,1,340.5224334
4640,1,265.4684861
4641,1,353.9656937
4642,1,290.3214826
4643,1,378.5977892
4644,1,270.1114673
4645,1,275.0744231
4646,1,283.1948986
4647,4,536.3561864
4648,1,294.9353428
4649,1,326.3290224
4650,1,102.8346137
4651,4,573.6176863
4652,1,314.4147314
4653,1,242.5816415
4654,1,301.4181237
4655,1,303.5913461
4656,1,218.7565804
4657,1,291.8579189
4658,1,411.0125728
4659,4,534.856471
4660,4,563.6872001
4661,1,295.6962154
4662,1,231.8088853
4663,4,535.4298544
4664,3,16369.30365
4665,4,539.1034436
4666,1,297.5540822
4667,4,549.2084285
4668,1,403.3746576
4669,1,359.7492434
4670,1,253.4256474
4671,1,313.1175267
4672,1,310.5238187
4673,4,469.4791946
4674,1,379.4331687
4675,4,457.2138533
4676,4,522.6860384
4677,4,514.8703216
4678,1,246.6113108
4679,1,279.3987846
4680,1,355.5772525
4681,1,248.9736304
4682,1,241.4681756
4683,1,215.5625749
4684,1,412.0544898
4685,1,266.1101347
4686,2,16013.67511
4687,1,387.8277282
4688,1,293.914249
4689,1,212.6830936
4690,4,564.2821596
4691,1,206.9185667
4692,1,277.986103
4693,1,320.8990423
4694,1,249.232547
4695,1,371.2919511
4696,4,521.1404438
4697,1,381.6715958
4698,1,235.7962483
4699,1,247.784754
4700,1,193.2275002
4701,1,331.6399134
4702,1,247.111618
4703,1,305.4525784
4704,4,370.22465
4705,1,332.5248733
4706,1,271.3750055
4707,1,309.0412033
4708,4,456.9862914
4709,1,311.2443176
4710,1,309.4058974
4711,1,393.4493239
4712,2,24739.39825
4713,1,296.1537728
4714,1,281.3338197
4715,1,299.4357987
4716,1,302.9094058
4717,1,266.9167768
4718,1,219.9511869
4719,1,269.3495511
4720,1,261.5141525
4721,1,333.8012534
4722,1,306.3005522
4723,1,364.9478968
4724,1,241.8982605
4725,1,245.7692526
4726,1,231.0824028
4727,1,249.3340201
4728,1,220.3616677
4729,1,270.0387102
4730,4,525.5605595
4731,1,304.4572516
4732,1,278.6234397
4733,1,405.395577
4734,1,298.9581767
4735,1,269.7520114
4736,1,312.7821632
4737,1,302.6048301
4738,1,273.5239852
4739,1,315.0819034
4740,1,321.7443332
4741,1,352.2871268
4742,1,270.0683713
4743,1,345.2013827
4744,1,244.9785776
4745,1,289.664407
4746,1,282.043685
4747,1,316.5899502
4748,1,349.6133291
4749,4,495.3131556
4750,1,235.2052109
4751,1,345.2775101
4752,1,229.2209499
4753,1,267.6875062
4754,1,323.6628419
4755,4,535.9519494
4756,1,356.9501958
4757,1,183.4089975
4758,1,251.9590146
4759,1,339.3079153
4760,1,304.4082853
4761,1,318.4045866
4762,3,10844.50996
4763,1,235.5909837
4764,4,414.0069405
4765,1,200.795379
4766,1,202.3537336
4767,1,355.3917395
4768,1,297.4628558
4769,4,399.3632558
4770,1,393.8570821
4771,4,515.2067037
4772,1,259.0577805
4773,4,572.373615
4774,3,12929.08384
4775,4,419.9428868
4776,1,254.764136
4777,4,497.0589723
4778,1,387.6926901
4779,4,521.7978238
4780,1,246.300227
4781,1,298.5218298
4782,1,223.4164146
4783,1,259.9073137
4784,3,14393.61051
4785,1,322.4728793
4786,4,487.6809438
4787,3,8966.753887
4788,1,438.968651
4789,1,354.3874021
4790,1,270.7202998
4791,1,391.6230295
4792,4,506.6663427
4793,1,170.6971733
4794,1,316.7345366
4795,1,284.5564566
4796,1,371.4780174
4797,4,543.7569856
4798,1,372.8153243
4799,4,456.2586963
4800,1,160.9229657
4801,1,266.6364643
4802,1,338.3107052
4803,1,149.3354496
4804,4,569.8877342
4805,1,117.8705767
4806,1,304.5125582
4807,1,247.9214204
4808,1,260.7414573
4809,1,222.742505
4810,1,337.8553079
4811,1,341.6607175
4812,1,387.4476762
4813,1,418.8681936
4814,1,305.493299
4815,1,369.6856818
4816,1,385.7490258
4817,1,303.2439321
4818,1,263.0144543
4819,1,331.3741196
4820,1,260.8251073
4821,1,220.3229296
4822,1,236.2303236
4823,4,518.6711741
4824,4,551.991319
4825,1,262.3351333
4826,1,280.538285
4827,1,360.0958082
4828,1,256.6377873
4829,1,235.8533867
4830,1,334.6232112
4831,1,338.6644124
4832,1,330.6955406
4833,4,626.5527592
4834,1,341.4205202
4835,1,291.4248571
4836,1,206.1190261
4837,1,266.2441464
4838,1,266.9139959
4839,1,254.8404507
4840,1,257.318852
4841,1,317.7196573
4842,1,242.7963747
4843,1,324.1092524
4844,4,512.7246901
4845,1,372.0402649
4846,1,255.724073
4847,1,311.3370163
4848,4,516.996158
4849,1,190.7007343
4850,1,277.5124189
4851,4,582.3019085
4852,1,346.3157081
4853,4,348.2963862
4854,1,231.087292
4855,1,332.4451011
4856,1,398.8762075
4857,4,524.2167427
4858,1,312.8413497
4859,4,435.4494666
4860,1,318.5368752
4861,4,367.1153458
4862,4,548.2162457
4863,1,209.6990856
4864,1,316.327597
4865,1,272.2883601
4866,1,292.9774035
4867,1,319.7731259
4868,1,260.1677672
4869,1,271.986939
4870,1,224.3067023
4871,1,315.9186304
4872,1,394.3665087
4873,4,512.0665223
4874,1,315.2004147
4875,1,256.4771447
4876,1,404.7342934
4877,1,337.6951527
4878,1,257.4514025
4879,1,226.7543457
4880,1,347.9075285
4881,1,240.2509911
4882,1,240.9131853
4883,4,473.3258625
4884,1,171.9017543
4885,1,258.1776031
4886,1,293.8379921
4887,1,285.67172
4888,1,343.5575664
4889,1,404.1008507
4890,4,555.7356104
4891,1,259.4721081
4892,1,313.4684687
4893,4,471.6201689
4894,1,297.1963314
4895,4,519.3809713
4896,4,456.8393932
4897,1,314.7267962
4898,3,14557.02633
4899,4,443.1338911
4900,1,352.9306639
4901,1,257.2517169
4902,1,327.7652222
4903,1,250.6347278
4904,1,268.2297847
4905,1,238.8649125
4906,1,154.5186353
4907,1,271.8474546
4908,1,341.7562872
4909,1,300.2885491
4910,1,166.1710307
4911,1,324.928167
4912,1,191.1554469
4913,4,432.5875247
4914,1,311.1595168
4915,4,502.1641161
4916,1,291.5704972
4917,4,548.7748033
4918,1,298.2972463
4919,1,370.5715622
4920,1,253.5599738
4921,1,340.3415174
4922,1,289.0641053
4923,4,513.8724903
4924,1,387.0653339
4925,1,380.8735276
4926,3,12023.7498
4927,1,266.2274088
4928,1,374.1640031
4929,1,205.8476898
4930,3,12666.07673
4931,1,296.1713654
4932,1,404.369961
4933,1,375.4544103
4934,3,11915.09468
4935,1,360.7135579
4936,1,286.5206136
4937,4,532.2259991
4938,1,308.9502792
4939,1,408.0771215
4940,1,414.6463288
4941,4,472.2714534
4942,4,415.5586424
4943,1,236.1055742
4944,1,273.8635684
4945,1,260.0647235
4946,1,272.4320844
4947,1,286.9551562
4948,1,339.8028957
4949,1,313.0968296
4950,1,295.7661159
4951,1,230.2401585
4952,1,282.3223339
4953,1,292.4220374
4954,4,506.6682747
4955,1,420.6011986
4956,1,316.5166752
4957,1,327.9056873
4958,1,261.6410693
4959,1,176.9845757
4960,1,290.4085724
4961,1,215.0894379
4962,1,335.0942085
4963,1,420.4178577
4964,4,543.6860231
4965,1,227.4819557
4966,4,468.5486448
4967,4,572.1264906
4968,1,263.3993709
4969,2,21936.98963
4970,1,284.8962917
4971,1,416.8123969
4972,4,545.1467325
4973,1,228.8838467
4974,1,324.9444611
4975,1,380.8094406
4976,1,232.1282377
4977,1,331.7147903
4978,1,216.4044966
4979,1,291.2449774
4980,1,326.1406269
4981,1,267.6706682
4982,1,254.6458392
4983,1,239.8549274
4984,1,334.8215619
4985,4,574.1963351
4986,1,320.1714986
4987,1,195.0228924
4988,1,300.1152281
4989,4,460.9801717
4990,1,170.3886969
4991,2,17691.0257
4992,1,341.5535059
4993,1,345.5775983
4994,1,337.3788437
4995,3,9919.368606
4996,1,252.1977352
4997,4,454.3293921
4998,1,328.5765692
4999,4,511.9918428
5000,1,184.9643625
5001,1,256.5772587
5002,1,217.8588561
5003,1,252.2682594
5004,1,297.0476475
5005,1,253.8043938
5006,1,225.5894938
5007,1,350.9613972
5008,1,267.8723432
5009,1,262.2810946
5010,4,479.5494206
5011,1,315.0824489
5012,1,226.2418398
5013,3,11928.13379
5014,4,498.7479177
5015,1,360.6785317
5016,4,439.6170621
5017,1,231.0924776
5018,1,298.9541417
5019,1,292.7854935
5020,3,13270.1525
5021,1,366.2476331
5022,1,311.1243506
5023,1,347.3061592
5024,1,263.1116918
5025,1,375.5025803
5026,1,346.6467708
5027,1,338.8729666
5028,1,348.0438926
5029,4,464.0966453
5030,1,295.0126997
5031,4,515.0717727
5032,1,318.977454
5033,4,527.6852257
5034,1,344.1651991
5035,1,287.4466498
5036,1,368.4032902
5037,1,299.0527767
5038,1,325.6222635
5039,4,502.0697938
5040,1,339.3444602
5041,1,281.5125608
5042,1,384.9066261
5043,1,333.4686797
5044,1,370.5168502
5045,1,258.4848547
5046,4,497.7199958
5047,4,459.994502
5048,1,289.9896955
5049,1,281.9515522
5050,1,189.1992965
5051,3,13993.59522
5052,1,277.7077768
5053,1,311.288424
5054,1,278.1902106
5055,4,507.3470285
5056,1,273.397674
5057,4,522.7898824
5058,1,307.6088295
5059,1,209.772302
5060,3,9437.256334
5061,1,241.5979497
5062,4,522.2170171
5063,4,535.2228539
5064,1,385.9896748
5065,1,405.2792671
5066,1,320.1423164
5067,1,202.0883459
5068,1,280.5128199
5069,1,292.1723577
5070,1,230.0542395
5071,2,24327.83618
5072,1,295.5946184
5073,1,375.8741919
5074,1,342.2410684
5075,4,541.4020263
5076,1,344.7319191
5077,1,348.0851356
5078,4,437.4348723
5079,1,254.2171168
5080,1,384.8244399
5081,1,284.7661836
5082,1,314.37337
5083,1,268.9611402
5084,1,313.2023727
5085,1,292.1584039
5086,1,288.9374747
5087,1,265.8262296
5088,1,230.1152274
5089,1,450.8727566
5090,1,323.0904748
5091,1,360.5799031
5092,4,550.2334418
5093,4,558.5379314
5094,1,270.8157569
5095,1,282.5718087
5096,4,371.9121057
5097,1,318.4308627
5098,1,258.7553345
5099,1,255.3227939
5100,4,526.2998381
5101,1,194.9534553
5102,1,268.1768739
5103,1,213.6410486
5104,1,352.8679862
5105,1,313.7025746
5106,1,283.7726611
5107,1,298.7018285
5108,3,11184.91498
5109,1,348.6125975
5110,1,276.8987551
5111,1,389.3918957
5112,1,435.7948777
5113,1,302.665005
5114,1,342.919132
5115,1,262.97682
5116,1,292.432996
5117,4,451.6190583
5118,1,303.8476955
5119,1,214.5298636
5120,1,457.2650015
5121,1,315.5691436
5122,4,465.6735585
5123,4,441.9658356
5124,1,336.5848219
5125,4,526.2990494
5126,1,261.3350813
5127,1,391.3309309
5128,1,321.5567413
5129,1,199.6567243
5130,1,339.714394
5131,1,309.2747339
5132,1,309.8150571
5133,1,378.7791873
5134,2,16558.3565
5135,4,559.6862546
5136,1,379.3797825
5137,1,345.1264622
5138,1,221.2669739
5139,1,420.8305454
5140,4,510.6884507
5141,1,402.1998602
5142,1,260.3072863
5143,4,428.3662936
5144,3,9126.012976
5145,1,160.4965085
5146,1,247.6904302
5147,1,208.4615285
5148,1,262.824016
5149,1,266.9227866
5150,1,297.2130741
5151,1,362.4356653
5152,1,312.9074547
5153,1,377.2567814
5154,1,313.8277946
5155,2,16778.81861
5156,1,263.3005556
5157,1,286.7295072
5158,1,278.3549239
5159,1,341.4189527
5160,1,206.4105325
5161,3,10950.54988
5162,1,290.7828416
5163,1,300.6472666
5164,1,218.3109134
5165,1,320.9503014
5166,1,327.9141692
5167,1,209.4302129
5168,1,276.4303154
5169,1,271.3317999
5170,1,292.3683868
5171,1,314.6059295
5172,1,322.0228887
5173,1,340.9933002
5174,1,323.8784289
5175,3,10226.62053
5176,1,363.6043366
5177,1,245.551742
5178,1,329.9674319
5179,1,284.0549928
5180,1,348.9137344
5181,1,309.2820274
5182,1,304.5251114
5183,4,463.048838
5184,1,171.4892817
5185,1,255.7461174
5186,1,235.4083549
5187,1,392.7514503
5188,4,469.634441
5189,1,168.8002036
5190,1,275.717927
5191,4,458.0638193
5192,1,265.9811492
5193,1,235.7409231
5194,1,362.6920693
5195,4,566.5035585
5196,1,358.0042888
5197,1,265.6053482
5198,1,216.7970988
5199,1,402.2584831
5200,1,240.4830369
5201,1,220.6933601
5202,1,432.9501131
5203,1,201.0214181
5204,1,375.7485064
5205,1,298.8528045
5206,1,251.1677702
5207,4,592.6864512
5208,1,277.0076764
5209,1,285.1959555
5210,1,256.6892671
5211,1,349.8071518
5212,1,348.2945261
5213,1,373.7298236
5214,1,314.6203665
5215,4,561.5157505
5216,1,337.8571873
5217,1,372.7625898
5218,1,266.7568402
5219,4,450.5240579
5220,1,237.7067811
5221,1,262.7850236
5222,1,338.326876
5223,4,465.3864059
5224,1,246.0964743
5225,1,366.3448965
5226,1,330.7785294
5227,3,11788.85365
5228,1,297.1493574
5229,1,263.6103064
5230,1,267.2900534
5231,1,269.4075176
5232,1,253.540429
5233,1,383.8411061
5234,1,355.0129847
5235,1,291.0457648
5236,1,318.5355533
